year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2012,10/09/2012,407500,Second-Hand,,"17 Cherryfield Ave Upper, Dublin, Ireland",53.3180701,-6.2468116,Dublin City
2014,02/09/2014,198000,Second-Hand,,"21 Adare Ave, Bonnybrook, Dublin 17, D17 HP80, Ireland",53.3958356,-6.2104163,Dublin City
2014,31/01/2014,651750,Second-Hand,,"10 Pembroke Rd, Dublin, Ireland",53.3327894,-6.2421393,Dublin City
2015,02/12/2015,418502,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Seaview Park, Shankill, Dublin, Ireland",53.2400697,-6.1260615,DLR
2016,10/06/2016,168000,Second-Hand,,"10 Brookfield View, Jobstown, Dublin 24, D24 Y318, Ireland",53.2889794,-6.4029072,South Dublin
2014,23/06/2014,72000,Second-Hand,,"27 Brookview Cres, Brookfield, Dublin 24, D24 V4H6, Ireland",53.2896372,-6.405494,South Dublin
2014,27/08/2014,525000,Second-Hand,,"16 Mount Prospect Dr, Clontarf East, Dublin 3, D03 K352, Ireland",53.3682341,-6.186303,Dublin City
2016,23/05/2016,95000,Second-Hand,,"4, Castlewood Court, Castlewood Terrace, Dublin 6, Ireland",53.3233083,-6.2630947,Dublin City
2013,31/01/2013,110000,Second-Hand,,"Parnell St, Dublin, Co. Dublin, Ireland",53.3518695,-6.2631151,Dublin City
2017,21/04/2017,252000,Second-Hand,,"73 Rathmines Rd Upper, Dublin 6, D06 YP38, Ireland",53.3196178,-6.2651323,Dublin City
2013,15/05/2013,400000,Second-Hand,,"Pine Valley, Grange Rd, Rathfarnham, Dublin 16, Ireland",53.2724453,-6.2626977,DLR
2014,19/09/2014,170000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2012,27/07/2012,152422,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"225, Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.277902,-6.2175132,DLR
2016,09/11/2016,141000,Second-Hand,,"42 Gateway Cres, Ballymun, Dublin 11, D11 VW86, Ireland",53.3942699,-6.2662289,Dublin City
2015,10/12/2015,240000,Second-Hand,,"5 Castlegate Park, Adamstown Castle, Lucan, Co. Dublin, K78 AE19, Ireland",53.3377091,-6.4551693,South Dublin
2015,10/06/2015,10000,Second-Hand,,"Buckingham Village, Bella St, Mountjoy, Dublin 1, Ireland",53.3552521,-6.2508601,Dublin City
2015,15/07/2015,200000,Second-Hand,,"The Malthouse, Marrowbone Ln, Ushers, Dublin 8, Ireland",53.3384196,-6.2876401,Dublin City
2013,21/08/2013,125000,Second-Hand,,"92 Captain's Ave, Crumlin, Dublin 12, D12 E4E9, Ireland",53.318166,-6.3113452,Dublin City
2017,19/01/2017,735000,Second-Hand,,"13 Blackheath Ave, Clontarf East, Dublin 3, D03 RX86, Ireland",53.3671757,-6.1980904,Dublin City
2014,12/11/2014,555000,Second-Hand,,"127 Kincora Ave, Clontarf, Dublin 3, D03 YK61, Ireland",53.367066,-6.2091086,Dublin City
2013,31/10/2013,285000,Second-Hand,,"Fortwilliam, Mount Merrion Ave, Merrion, Blackrock, Co. Dublin, Ireland",53.2965155,-6.2032576,DLR
2017,28/04/2017,248500,Second-Hand,,"Feltrim Rd, Swords, Co. Dublin, Ireland",53.4407184,-6.1932578,Fingal
2017,21/03/2017,255000,Second-Hand,,"Foley St, Mountjoy, Dublin, Ireland",53.3525851,-6.2508507,Dublin City
2012,02/04/2012,220000,Second-Hand,,"164 Collinswood, Collins Ave, Beaumont, Dublin 9, D09 V1W3, Ireland",53.3818109,-6.2314547,Dublin City
2014,13/11/2014,390000,Second-Hand,,"37 St Peter's Rd, Phibsborough, Dublin 7, D07 CT85, Ireland",53.3627233,-6.2767802,Dublin City
2016,14/10/2016,881056,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"9, 55 Percy Pl, Dublin, D04 X0C1, Ireland",53.3349269,-6.2431778,Dublin City
2014,23/06/2014,101923,Second-Hand,,"13, 32 Marrsfield Ave, Clongriffin, Dublin 13, D13 AX57, Ireland",53.4078944,-6.1569469,Dublin City
2012,08/11/2012,90000,Second-Hand,,"141 St Attracta Rd, Cabra East, Dublin 7, D07 YH60, Ireland",53.3668739,-6.2845939,Dublin City
2014,19/08/2014,550000,Second-Hand,,"44A Dun Emer Rd, Drummartin, Dublin 16, D16 X338, Ireland",53.2821782,-6.2368876,DLR
2013,13/11/2013,402500,Second-Hand,,"33 Bath St, Dublin 4, D04 XH04, Ireland",53.3383961,-6.2215679,Dublin City
2012,15/11/2012,495000,Second-Hand,,"41 Carysfort Park, Carrysfort, Blackrock, Co. Dublin, A94 RF63, Ireland",53.2926692,-6.1822129,DLR
2016,25/07/2016,132500,Second-Hand,,"26 Moatview Ct, Priorswood, Dublin 17, D17 PX08, Ireland",53.4051008,-6.2015096,Dublin City
2012,23/08/2012,215000,Second-Hand,,"Aylesbury Park, 32 Pineview Park, Oldbawn, Dublin 24, Ireland",53.2757356,-6.3622538,South Dublin
2014,28/02/2014,455000,Second-Hand,,"12 Orlagh Grove, Scholarstown Rd, Schollarstown, Dublin 16, D16 H2F3, Ireland",53.2778089,-6.3168704,South Dublin
2012,31/05/2012,40050,Second-Hand,,"173 Primrose Grove, Priorswood, Dublin 17, D17 HP49, Ireland",53.4022162,-6.1894172,Dublin City
2016,20/05/2016,535000,Second-Hand,,"The White Bungalow, Kill Ave, DÃƒÂºn Laoghaire, Dublin, Ireland",53.2824256,-6.1510579,DLR
2014,26/09/2014,1325000,Second-Hand,,"12 Elm Park, Nutley Ln, Dublin 4, D04 N5F3, Ireland",53.3164479,-6.2183107,Dublin City
2015,31/08/2015,340000,Second-Hand,,"28 Shelmartin Ave, Clontarf, Dublin 3, D03 K8H4, Ireland",53.3687689,-6.2376633,Dublin City
2014,21/01/2014,265000,Second-Hand,,"169, Harcourt Mews, Charlemont Pl, Saint Kevin's, Dublin 2, Ireland",53.3314092,-6.2583552,Dublin City
2013,10/07/2013,440000,Second-Hand,,"103 Hillside, Dalkey, Co. Dublin, A96 W270, Ireland",53.2759343,-6.1105801,DLR
2015,22/07/2015,451233,Second-Hand,greater than 125 sq metres,"Castleknock Rd, Castleknock, Co. Dublin, Ireland",53.3711773,-6.3540486,Fingal
2014,27/05/2014,246000,Second-Hand,,"Stoney Rd, Drummartin, Dublin, Ireland",53.2903013,-6.237646,DLR
2014,25/07/2014,122000,Second-Hand,,"84 Eugene St, Merchants Quay, Dublin 8, D08 A9N2, Ireland",53.3361897,-6.2858717,Dublin City
2015,01/07/2015,250000,Second-Hand,,"Apartment 38 Block E, Smithfield Market, Smithfield, Arran Quay, Dublin 7, Ireland",53.349294,-6.2792401,Dublin City
2012,24/07/2012,10000,Second-Hand,,"27 Hollybrook Rd, Clontarf West, Dublin 3, D03 AE83, Ireland",53.3655633,-6.2177709,Dublin City
2013,05/02/2013,500000,Second-Hand,,"Weston House, Weston Green, Cooldrinagh, Lucan, Co. Dublin, Ireland",53.3558874,-6.4744554,South Dublin
2016,15/07/2016,155000,Second-Hand,,"12, Carman's Court Building, Carman's Hall, Merchants Quay, Dublin, Ireland",53.3407726,-6.2751274,Dublin City
2015,07/07/2015,130000,Second-Hand,,"Marlfield House, Kiltipper Rd, Kiltipper, Dublin 24, Ireland",53.2683697,-6.3805257,South Dublin
2013,30/04/2013,185306,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2015,09/07/2015,150000,Second-Hand,,"Old County Rd, Crumlin, Dublin 12, Ireland",53.3278027,-6.3029194,Dublin City
2014,26/11/2014,226000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,21/09/2015,1125000,Second-Hand,,"37 Ulverton Rd, Glenageary, Dalkey, Co. Dublin, A96 WV90, Ireland",53.2803769,-6.1074731,DLR
2013,04/12/2013,125000,Second-Hand,,"Westend Village, Snugborough Rd, Blanchardstown, Dublin 15, Ireland",53.3886042,-6.3906675,Fingal
2016,20/04/2016,280000,Second-Hand,,"33 Charles St W, Smithfield, Dublin 7, D07 XR92, Ireland",53.345975,-6.2719322,Dublin City
2015,25/09/2015,1030000,Second-Hand,,"4 Rathdown Villas, Terenure, Dublin 6W, Co. Dublin, D6W WF44, Ireland",53.3074,-6.2856435,Dublin City
2013,06/06/2013,180000,Second-Hand,,"The Poplars, Monkstown Valley, Mountashton, Monkstown, Co. Dublin, Ireland",53.2926919,-6.1616,DLR
2014,31/01/2014,110000,Second-Hand,,"Addison Place, Botanic Ave, Drumcondra, Dublin 9, Ireland",53.3721368,-6.2679581,Dublin City
2014,07/08/2014,255100,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2017,10/03/2017,160352,Second-Hand,,"13 Bremore Pastures Ave, Clogheder, Balbriggan, Co. Dublin, K32 XC83, Ireland",53.6112113,-6.2109729,Fingal
2012,03/12/2012,70000,Second-Hand,,"City Gate, St Augustine St, Merchants Quay, Dublin 8, Ireland",53.3448153,-6.2770799,Dublin City
2016,29/06/2016,193000,Second-Hand,,"61 Hunters Ave, Ballycullen, Dublin, Ireland",53.2719436,-6.3321791,South Dublin
2013,23/04/2013,160000,Second-Hand,,"172A Cappaghmore, Ballymanaggin, Dublin 22, D22 N288, Ireland",53.3303301,-6.3989979,South Dublin
2017,27/03/2017,283253,Second-Hand,greater than or equal to 125 sq metres,"13 Malahide Rd, Balgriffin, Dublin, Ireland",53.4046281,-6.1665709,Dublin City
2013,26/06/2013,500000,Second-Hand,,"1 Rossmore Grove, Templeogue, Dublin 6W, Co. Dublin, D6W F864, Ireland",53.2955635,-6.3215005,South Dublin
2015,23/01/2015,116000,Second-Hand,,"Apartment 9, Walton Hall, Thornleigh Rd, Thornleigh, Swords, Co. Dublin, Ireland",53.4741402,-6.2330427,Fingal
2013,02/08/2013,550000,Second-Hand,,"White's Rd, Dublin, Ireland",53.3663276,-6.3535794,Fingal
2013,30/08/2013,303000,Second-Hand,,"2, Brighton Cross, Brighton Rd, Terenure, Dublin 6, Ireland",53.3148153,-6.2786985,Dublin City
2015,07/12/2015,237345,Second-Hand,less than 38 sq metres,"10 Barnwell Pl, Hansfield, Dublin 15, D15 FV4D, Ireland",53.392685,-6.4438228,Fingal
2016,03/08/2016,266000,Second-Hand,,"16 Dun Emer Gardens, Lusk, Co. Dublin, K45 YK26, Ireland",53.5249272,-6.1798297,Fingal
2014,26/06/2014,252500,Second-Hand,,"Shelbourne Park, S Lotts Rd, Dublin 4, Ireland",53.3402845,-6.2313129,Dublin City
2014,26/06/2014,75100,Second-Hand,,"52 Alexandra Rd, North Dock, Dublin, Ireland",53.3512494,-6.2250635,Dublin City
2013,11/07/2013,140969,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2012,08/03/2012,290000,Second-Hand,,"18 Cill Eanna, Clontarf East, Dublin 5, D05 RF63, Ireland",53.3801685,-6.1811546,Dublin City
2014,08/09/2014,150000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2017,30/05/2017,262500,Second-Hand,,"Holly Ave, Blackthorn, Dublin, Ireland",53.2804658,-6.2176244,DLR
2016,27/09/2016,177000,Second-Hand,,"52 Casement Green, Finglas West, Dublin 11, D11 N8X0, Ireland",53.3949689,-6.3075495,Dublin City
2012,21/12/2012,140000,Second-Hand,,"13 Seagrave Rise, Poppintree, Dublin 11, D11 WK66, Ireland",53.4062454,-6.2922501,Fingal
2016,03/05/2016,444933,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Castleknock Rd, Dublin, Ireland",53.3709359,-6.340657,Fingal
2016,16/03/2016,220000,Second-Hand,,"23 Boulevard, French Park, Dublin 15, D15 R2E1, Ireland",53.4203214,-6.3849865,Fingal
2015,07/10/2015,317500,Second-Hand,,"11 Glasmeen Rd, Ballygall, Dublin 11, D11 F9C6, Ireland",53.3810666,-6.278664,Dublin City
2014,18/11/2014,362000,Second-Hand,,"119 Merrion Grove, Booterstown, Dublin, Ireland",53.3040886,-6.2035742,DLR
2013,10/05/2013,128500,Second-Hand,,"10 Grange View Lawn, Kilmahuddrick, Dublin 22, D22 CK24, Ireland",53.3234563,-6.4291482,South Dublin
2013,02/08/2013,250000,Second-Hand,,"113 Sandford Wood, Glebe, Swords, Co. Dublin, K67 W972, Ireland",53.4683904,-6.2316542,Fingal
2015,22/07/2015,261000,Second-Hand,,"Aylesbury Park, 32 Pineview Park, Oldbawn, Dublin 24, Ireland",53.2757356,-6.3622538,South Dublin
2015,21/08/2015,295000,Second-Hand,,"12 Griffeen Glen View, Griffeen Valley, Lucan, Co. Dublin, K78 YN73, Ireland",53.3418259,-6.4375648,South Dublin
2013,19/09/2013,107000,Second-Hand,,"11 Castleknock Ave, Blanchardstown, Dublin 15, D15 HC78, Ireland",53.3784471,-6.3724848,Fingal
2014,16/01/2014,45375,Second-Hand,,"17 Kildonan Rd, Finglas West, Dublin 11, D11 X0C6, Ireland",53.3911034,-6.31192,Dublin City
2013,28/06/2013,182492,Second-Hand,,"188, Seven Oaks, Sarsfield Rd, Kilmainham, Dublin 10, Ireland",53.3415674,-6.32729,Dublin City
2014,05/12/2014,193832,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Swords Rd, Malahide, Co. Dublin, Ireland",53.4500909,-6.1853883,Fingal
2016,05/02/2016,250000,Second-Hand,,"Owendoher Lodge, Ballyboden Rd, Rathfarnham, Dublin 16, Ireland",53.2842769,-6.2967525,South Dublin
2012,20/12/2012,110000,Second-Hand,,"The Green, Main St, Garristown, Co. Dublin, Ireland",53.5672674,-6.3838466,Fingal
2016,01/04/2016,265000,Second-Hand,,"8 Ferncourt Dr, Dublin 24, D24 N7X3, Ireland",53.2723426,-6.3469796,South Dublin
2015,06/11/2015,258885,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Blanchardstown, Dublin, Ireland",53.3825381,-6.3644424,Fingal
2017,23/06/2017,2600000,Second-Hand,,"19 Wellington Rd, Dublin 4, D04 A5R6, Ireland",53.3309232,-6.2416941,Dublin City
2016,29/02/2016,118487,Second-Hand,,"Russell Court, Feltrim Rd, Drinan, Swords, Co. Dublin, Ireland",53.4436056,-6.1959927,Fingal
2015,01/05/2015,106230,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 74, Burnell Green, Malahide Rd, Northern Cross, Dublin 17, Ireland",53.4055046,-6.1790651,Dublin City
2012,30/03/2012,241835,Second-Hand,,"Geraldstown Woods, Santry Ave, Santry, Dublin 9, Ireland",53.4010239,-6.2605654,Fingal
2015,09/06/2015,287500,Second-Hand,,"13 Kiltipper Rd, Ellensborough Walk, Kiltipper, Dublin 24, D24 E9K0, Ireland",53.2691971,-6.3683233,South Dublin
2014,23/04/2014,372500,Second-Hand,,"92 Scholarstown Park, Ballyroan, Dublin 16, D16 H4F8, Ireland",53.2800582,-6.3094397,South Dublin
2014,04/02/2014,290000,Second-Hand,,"Apartment 17, Harcourt Hall, Charlotte Way, Saint Kevin's, Dublin 2, Ireland",53.3337846,-6.2647074,Dublin City
2015,22/07/2015,346000,Second-Hand,,"Navan Rd, Dublin, Co. Dublin, Ireland",53.3833474,-6.363419,Fingal
2014,11/11/2014,95000,Second-Hand,,"Balgaddy Road, Lucan, Co. Dublin, Ireland",53.3393371,-6.4232709,South Dublin
2014,09/05/2014,347000,Second-Hand,,"Angler's Rest, Beaver Row, Dublin 4, Ireland",53.3178451,-6.2336194,Dublin City
2016,19/08/2016,253304,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"3 Hollystown Park, Hollystown, Dublin 15, D15 K7R7, Ireland",53.4355317,-6.3825869,Fingal
2012,29/06/2012,220000,Second-Hand,,"17 Carrigmore Downs, Fortunestown, Saggart, Co. Dublin, D24 PF84, Ireland",53.2837369,-6.4288806,South Dublin
2013,31/10/2013,267000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,10/02/2015,149000,Second-Hand,,"37 Rowlagh Park, Ronanstown, Dublin 22, D22 H6V9, Ireland",53.3421674,-6.4046967,South Dublin
2015,23/03/2015,84000,Second-Hand,,"The Exchange, Belgard Square North, Cookstown, Dublin 24, Ireland",53.2899418,-6.3743677,South Dublin
2013,20/02/2013,200000,Second-Hand,,"20 Main St, Howth, Co. Dublin, D13 EE35, Ireland",53.3845032,-6.0654395,Fingal
2015,30/10/2015,400000,Second-Hand,,"3 Highthorn Park, Glenageary, Monkstown, Co. Dublin, A96 F5Y0, Ireland",53.2842451,-6.1450581,DLR
2012,30/10/2012,240000,Second-Hand,,"13 Ferncourt Green, Dublin 24, D24 A4A3, Ireland",53.2723421,-6.3461917,South Dublin
2015,23/12/2015,310000,Second-Hand,,"Admiral Court, Willie Nolan Rd, Baldoyle, Dublin 13, Ireland",53.3973305,-6.1339194,Fingal
2015,10/06/2015,227000,Second-Hand,,"36 S Bank, Castlefarm, Swords, Co. Dublin, K67 XY95, Ireland",53.4677646,-6.2240939,Fingal
2016,16/12/2016,320000,Second-Hand,,"71 The Heath, Belgard Heights, Dublin 24, D24 W95F, Ireland",53.2993649,-6.3782408,South Dublin
2013,06/09/2013,94950,Second-Hand,,"23 Abbotstown Rd, Finglas West, Dublin 11, D11 T0V6, Ireland",53.3890199,-6.3151997,Dublin City
2013,08/04/2013,145000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,21/08/2015,500000,Second-Hand,,"Kilmacud Rd Upper, Blackrock, Co. Dublin, Ireland",53.284367,-6.2167963,DLR
2013,17/04/2013,1025000,Second-Hand,,"31 Brighton Rd, Dublin, Ireland",53.3127454,-6.2782957,Dublin City
2014,17/04/2014,270000,Second-Hand,,"Winter Garden, Pearse St, Grand Canal Dock, Dublin 2, Ireland",53.3438923,-6.2439221,Dublin City
2013,17/07/2013,156000,Second-Hand,,"80 Kickham Rd, Inchicore, Dublin 8, D08 E9CN, Ireland",53.3377964,-6.3087347,Dublin City
2016,06/10/2016,420000,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Spencer Dock, North Dock, Dublin, Ireland",53.3500825,-6.2386855,Dublin City
2016,11/07/2016,87500,Second-Hand,,"23, Loftus Court, Parnell St, North City, Dublin 1, Ireland",53.3497517,-6.2681925,Dublin City
2014,12/06/2014,550000,Second-Hand,,"3 Clonskeagh Rd, Dublin 6, D06 W0X9, Ireland",53.317949,-6.2409031,Dublin City
2012,14/12/2012,160000,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Ratoath Rd, Ashtown, Dublin 7, Ireland",53.376394,-6.3090148,Dublin City
2013,03/07/2013,453744,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"7, 22 Mount Street Lower, Grand Canal Dock, Dublin, Ireland",53.338626,-6.2440477,Dublin City
2014,24/10/2014,191000,Second-Hand,,"Old Jameson Distillery, Bow St, Smithfield Village, Dublin 7, Ireland",53.3483761,-6.2773544,Dublin City
2015,09/10/2015,175000,Second-Hand,,"95 Ballyfermot Cres, Kylemore, Dublin 10, D10 W304, Ireland",53.3389384,-6.3499248,Dublin City
2016,22/07/2016,230000,Second-Hand,,"27 Newhaven Bay, Bremore, Balbriggan, Co. Dublin, K32 YY96, Ireland",53.6147727,-6.2088602,Fingal
2015,12/06/2015,405000,Second-Hand,,"24 Richmond Rd, Drumcondra, Dublin 3, D03 PT89, Ireland",53.3684961,-6.2540852,Dublin City
2014,02/10/2014,615000,Second-Hand,,"125 Rathdown Park, Terenure, Dublin 6W, Co. Dublin, D6W A372, Ireland",53.3036933,-6.2918031,Dublin City
2013,02/08/2013,245000,Second-Hand,,"Laurel House, New Rd, Clondalkin, Dublin 22, Ireland",53.3204356,-6.3935042,South Dublin
2015,19/06/2015,700000,Second-Hand,,"87 Griffith Ave, Grace Park, Dublin 9, D09 X8X6, Ireland",53.3726256,-6.2381367,Dublin City
2013,12/04/2013,195000,Second-Hand,,"56 Ashcroft, Grange, Dublin 5, D05 C795, Ireland",53.3827572,-6.1722633,Dublin City
2015,17/04/2015,100000,Second-Hand,,"33 Kings Ave, Ballybough, Dublin 3, D03 PY53, Ireland",53.3593045,-6.2444514,Dublin City
2014,08/10/2014,513000,Second-Hand,,"1 Kelston Park, Leopardstown Rd, Newpark, Dublin 18, D18 ED76, Ireland",53.2773621,-6.1862767,DLR
2014,31/10/2014,490000,Second-Hand,,"Apartment 24, Hollybrook, Brighton Rd, Kerrymount, Dublin 18, Ireland",53.2641044,-6.1812128,DLR
2015,06/04/2015,200000,Second-Hand,,"Apartment 19, Harcourt Mews, Camden Street Lower, Saint Kevin's, Dublin 2, Ireland",53.3341622,-6.2650419,Dublin City
2013,15/04/2013,157000,Second-Hand,,"117 Leighlin Rd, Crumlin, Dublin 12, D12 FPF2, Ireland",53.3233377,-6.3023932,Dublin City
2014,03/12/2014,431674,Second-Hand,greater than 125 sq metres,"Stocking Well Row, Rathfarnham, Dublin 16, Ireland",53.2727917,-6.3193542,South Dublin
2013,15/01/2013,42774,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2015,16/12/2015,246696,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 15, Weavers Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",53.263942,-6.1984187,DLR
2017,06/01/2017,405286,Second-Hand,greater than or equal to 125 sq metres,"50 Castleknock Way, Carpenterstown, Dublin 15, D15 KD74, Ireland",53.3754615,-6.3762689,Fingal
2015,23/06/2015,370000,Second-Hand,,"Charlemont, Griffith Ave, Grace Park, Dublin 9, Ireland",53.3753493,-6.2315685,Dublin City
2015,10/12/2015,285000,Second-Hand,,"97 Castleriada Ave, Glebe, Lucan, Co. Dublin, K78 A895, Ireland",53.3465667,-6.4319808,South Dublin
2016,08/11/2016,420000,Second-Hand,,"Del Rio, 12 Ballydowd Grove, Ballydowd, Lucan, Co. Dublin, K78 C6P8, Ireland",53.3585995,-6.4306362,South Dublin
2015,15/01/2015,190000,Second-Hand,,"20 Foxdene Park, Ronanstown, Lucan, Co. Dublin, K78 RY82, Ireland",53.3401477,-6.4107238,South Dublin
2013,28/03/2013,71000,Second-Hand,,"Balbriggan, Co. Dublin, Ireland",53.6083194,-6.1820798,Fingal
2015,19/02/2015,435000,Second-Hand,,"87 Clonsilla Rd, Blanchardstown, Dublin, Ireland",53.3864483,-6.3847046,Fingal
2015,28/05/2015,308000,Second-Hand,,"44 College Gate, Castleknock, Dublin 15, D15 PK4C, Ireland",53.3737852,-6.3741362,Fingal
2015,04/12/2015,220000,Second-Hand,,"7 Stationcourt Hall, Dublin, Ireland",53.3784607,-6.3955508,Fingal
2013,31/07/2013,420000,Second-Hand,,"151 Kincora Rd, Clontarf East, Dublin 3, D03 P8X3, Ireland",53.361422,-6.1881778,Dublin City
2014,31/01/2014,120000,Second-Hand,,"98, 109 Parnell St, Rotunda, Dublin 1, Ireland",53.3538064,-6.2578683,Dublin City
2013,17/09/2013,390000,Second-Hand,,"37 Aranleigh Vale, Rathfarnham, Dublin 14, D14 H9P3, Ireland",53.2886044,-6.2770478,South Dublin
2012,23/08/2012,260000,Second-Hand,,"Auburn Ave, Castleknock, Dublin, Ireland",53.3748326,-6.3585007,Fingal
2015,30/01/2015,600000,Second-Hand,,"Cruagh Lodge, Cruagh Rd, Rathfarnham, Dublin 16, Ireland",53.2406885,-6.3136755,South Dublin
2015,06/07/2015,100000,Second-Hand,,"4 Sundale Cres, Jobstown, Dublin 24, D24 NY86, Ireland",53.2843846,-6.4088362,South Dublin
2015,16/02/2015,620000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2012,23/01/2012,2800000,Second-Hand,,"Apartment 16 Errigal House, Eglinton Court, Eglinton Rd, Dublin 4, Ireland",53.3185023,-6.2373967,Dublin City
2017,26/01/2017,600000,Second-Hand,,"10 Braemor Rd, Rathmines Little, Dublin 14, D14 Y956, Ireland",53.2961174,-6.2589283,DLR
2014,30/06/2014,155000,Second-Hand,,"Tallaght, Dublin, Ireland",53.288804,-6.3557063,South Dublin
2013,30/05/2013,60240,Second-Hand,,"20 Glin Rd, Priorswood, Dublin 17, D17 RY91, Ireland",53.398313,-6.2057924,Dublin City
2013,10/05/2013,25000,Second-Hand,,"13 Glenshane Lawns, Jobstown, Dublin 24, D24 KV58, Ireland",53.2835779,-6.4009057,South Dublin
2016,27/05/2016,362500,Second-Hand,,"6 Athgoe Dr, Shankill, Dublin 18, D18 EY22, Ireland",53.235006,-6.1211158,DLR
2014,06/10/2014,226434,Second-Hand,,"310, Charlestown Centre, St Margaret's Rd, Charlestown, Dublin 11, Ireland",53.4042001,-6.3031353,Fingal
2014,18/06/2014,270000,Second-Hand,,"Warrington Mews, Main St, Ballalease West, Donabate, Co. Dublin, Ireland",53.4865268,-6.1479003,Fingal
2017,26/06/2017,1400000,Second-Hand,,"Bella Vista, Coliemore Rd, Dalkey, Co. Dublin, Ireland",53.2720645,-6.0931595,DLR
2016,15/07/2016,515000,Second-Hand,,"92 Baggot Street Lower, Grand Canal Dock, Dublin 2, DO2 KV77, Ireland",53.335379,-6.247208,Dublin City
2015,28/04/2015,147132,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"81 Boroimhe Beech, Nevinstown West, Swords, Co. Dublin, K67 CY84, Ireland",53.4436014,-6.2332803,Fingal
2016,30/11/2016,1628000,Second-Hand,,"Pirton House, Sydenham Villas, Dundrum, Dublin 14, Ireland",53.2876695,-6.2382302,DLR
2013,31/12/2013,225000,Second-Hand,,"12 Beverton Cl, Beaverstown, Donabate, Co. Dublin, K36 FC92, Ireland",53.4891761,-6.1606137,Fingal
2013,23/05/2013,118500,Second-Hand,,"14 Cloiginn Park, Drumfinn, Dublin 10, D10 X248, Ireland",53.3446365,-6.3686777,Dublin City
2013,20/12/2013,412000,Second-Hand,,"10 Farrenboley Park, Windy Arbour, Dublin 14, D14 W296, Ireland",53.3036002,-6.2485905,DLR
2014,17/07/2014,190000,Second-Hand,,"1, 3 Langrishe Pl, Mountjoy, Dublin 1, D01 E2T9, Ireland",53.354841,-6.2560537,Dublin City
2015,23/11/2015,135000,Second-Hand,,"Belfry Hall, Citywest Rd, Citywest, Dublin, Ireland",53.2780293,-6.4183737,South Dublin
2013,21/11/2013,260000,Second-Hand,,"12 Drombawn Ave, Beaumont, Dublin 9, D09 FY28, Ireland",53.3839903,-6.2335866,Dublin City
2015,23/12/2015,356000,Second-Hand,,"4 Parc Na Silla Ave, Loughlinstown, Co. Dublin, D18 R821, Ireland",53.239277,-6.1304342,DLR
2017,08/03/2017,460000,Second-Hand,,"23 Glasnevin Park, Ballygall, Dublin 11, D11 P9C7, Ireland",53.3884603,-6.2731467,Dublin City
2015,12/06/2015,507500,Second-Hand,,"9, Saint Clare's Terrace, Mount Drummond Ave, Harold's Cross, Dublin 6, Ireland",53.326517,-6.2734546,Dublin City
2014,16/05/2014,229490,Second-Hand,,"10 Cherry Park, Fosterstown North, Swords, Co. Dublin, K67 YN61, Ireland",53.4478145,-6.2397703,Fingal
2015,24/03/2015,371950,Second-Hand,greater than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2017,20/04/2017,210000,Second-Hand,,"110 Moylaragh Cres, Clogheder, Balbriggan, Co. Dublin, K32 YK28, Ireland",53.6094231,-6.2016408,Fingal
