year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2013,2013-07-05,280000,Second-Hand,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-02-12,350000,Second-Hand,>125,"2 The Grange, Grange, Co. Dublin, Ireland",53.5178904,-6.2762717,Fingal
2013,2013-06-10,317180,Second-Hand,>125,"Barnageeragh Cove, Skerries, Co. Dublin, Ireland",53.58443,-6.1342863,Fingal
2013,2013-11-13,339000,Second-Hand,>=38<125,"Starlings, Shanganagh Rd, Shankill, Dublin 18, Ireland",53.2362287,-6.1234319,DLR
2013,2013-08-16,251101,Second-Hand,>=38<125,"Glenamuck Rd, Dublin, Ireland",53.2491119,-6.1807247,DLR
2013,2013-08-07,149339,New,>=38<125,"2 Westown Ave, Hynestown, Naul Village, Co. Dublin, K32 AD72, Ireland",53.5841007,-6.2890111,Fingal
2013,2013-12-12,581500,Second-Hand,>=38<125,"2 College Dr, Terenure, Dublin 6W, Co. Dublin, D6W DE20, Ireland",53.3060271,-6.3025853,South Dublin
2013,2013-05-17,329417,Second-Hand,>=38<125,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2013,2013-05-07,190000,Second-Hand,>=38<125,"20 Chapel Cres, Riverston Abbey, Dublin 7, D07 KX24, Ireland",53.3723295,-6.3094519,Dublin City
2013,2013-10-29,130000,Second-Hand,>125,"McKee Ave, Finglas North, Dublin, Ireland",53.3937668,-6.3008925,Dublin City
2013,2013-12-20,8000,New,>=38<125,"Millrace Court, Millrace Rd, Phoenix Park Racecourse, Dublin 15, Ireland",53.3726618,-6.3369619,Fingal
2013,2013-03-11,303964,Second-Hand,>=38<125,"N Wall Quay, North Dock, Dublin, Ireland",53.3473601,-6.2368936,Dublin City
2013,2013-12-20,8000,New,>=38<125,"20 Phoenix Park Ave, Ashtown, Dublin, Ireland",53.3726986,-6.3403758,Fingal
2013,2013-11-20,2129955,Second-Hand,>=38<125,"Baldoyle, Co. Dublin, Ireland",53.3986712,-6.1272516,Fingal
2013,2013-11-20,2129955,New,>=38<125,"Baldoyle, Co. Dublin, Ireland",53.3986712,-6.1272516,Fingal
2013,2013-11-20,2129955,New,>=38<125,"Baldoyle, Co. Dublin, Ireland",53.3986712,-6.1272516,Fingal
2013,2013-11-20,2129955,New,>=38<125,"Baldoyle, Co. Dublin, Ireland",53.3986712,-6.1272516,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-11-14,246696,New,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2729175,-6.3191838,South Dublin
2013,2013-05-23,160000,Second-Hand,>=38<125,"Saggart Lodge, Garters Ln, Saggart, Co. Dublin, Ireland",53.2825718,-6.4410913,South Dublin
2013,2013-12-23,114493,Second-Hand,>=38<125,"20 Slade Castle Wood, Moneyatta Commons, Saggart, Co. Dublin, D24 Y704, Ireland",53.2784053,-6.4471886,South Dublin
2013,2013-10-02,435000,Second-Hand,>125,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2013,2013-01-29,101322,Second-Hand,>125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-10-14,263436,Second-Hand,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-11-25,203275,Second-Hand,>=38<125,"Talavera House, The Coast, Dublin 13, Ireland",53.3990264,-6.1486284,Fingal
2013,2013-03-12,145374,Second-Hand,>=38<125,"Kensington Lodge, Rochestown Ave, DÃºn Laoghaire, Dublin, Ireland",53.2780899,-6.1535517,DLR
2013,2013-03-21,256530,Second-Hand,>125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-05-13,175000,Second-Hand,>=38<125,"21 Beverton Avenue, Ballisk Common, Donabate, Co. Dublin, K36 FW13, Ireland",53.4901669,-6.1518573,Fingal
2013,2013-01-22,211453,Second-Hand,>125,"21 Beverton Gardens, Beaverstown, Donabate, Co. Dublin, Ireland",53.4906871,-6.158964,Fingal
2013,2013-05-08,631450,Second-Hand,>=38<125,"21 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-03-06,180025,Second-Hand,>=38<125,"Crosforge, Saggart, Co. Dublin, Ireland",53.280353,-6.4478643,South Dublin
2013,2013-02-15,158590,Second-Hand,>=38<125,"21 Hampton Wood Way, Hampton Wood, Dublin 11, D11 ERC8, Ireland",53.4039951,-6.2859714,Dublin City
2013,2013-05-14,117131,Second-Hand,>=38<125,"21 Heathfield Crescent, Heathfield View, Kildonan, Baile Ãtha Cliath 11, D11 A7Y3, Ireland",53.3952863,-6.3215399,Fingal
2013,2013-07-26,109000,New,>=38<125,"21 Parson's Ct, Ballynakelly, Co. Dublin, Ireland",53.296473,-6.4940608,South Dublin
2013,2013-06-28,181650,New,>125,"21 Red Arches Park, The Coast, Dublin 13, D13 T611, Ireland",53.4018028,-6.1410418,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-08-09,150000,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-11-27,128634,Second-Hand,>=38<125,"21 Stepaside Ln, Sandyford, Dublin, Ireland",53.2529036,-6.2143685,DLR
2013,2013-06-10,321585,Second-Hand,>=38<125,"Seskin View Rd, Oldbawn, Dublin 24, Ireland",53.2813271,-6.352993,South Dublin
2013,2013-12-06,224669,Second-Hand,>=38<125,"Booterstown Wood, Booterstown Ave, Merrion, Blackrock, Co. Dublin, Ireland",53.2992523,-6.204387,DLR
2013,2013-12-20,8000,Second-Hand,>=38<125,"22 Cedarhurst Rd, Pelletstown, Dublin, Ireland",53.3720299,-6.3370626,Fingal
2013,2013-03-08,647577,Second-Hand,>125,"Claremont, Ashgrove, Kill Ave, DÃºn Laoghaire, Dublin, Ireland",53.2825269,-6.1517294,DLR
2013,2013-03-25,488986,Second-Hand,>125,"22 Claremount, Cabinteely, Dublin, Ireland",53.2609483,-6.1665882,DLR
2013,2013-03-06,85000,Second-Hand,>=38<125,"22 PÃ¡irc Na Cuileann, Ballymun, Dublin 11, D11 KF70, Ireland",53.3954986,-6.2762686,Dublin City
2013,2013-12-20,8000,New,>=38<125,"22 Phoenix Park Ave, Ashtown, Dublin, Ireland",53.3726986,-6.3403758,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-12-20,840000,Second-Hand,>=38<125,"22 Seamount Abbey, Malahide, Co. Dublin, K36 DX21, Ireland",53.4429036,-6.1493779,Fingal
2013,2013-07-25,120705,Second-Hand,>=38<125,"22 Slade Castle Ave, Moneyatta Commons, Co. Dublin, Ireland",53.2787024,-6.4458648,South Dublin
2013,2013-06-14,250000,Second-Hand,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-03-14,251101,Second-Hand,>125,"Glenamuck Rd, Dublin, Ireland",53.2491119,-6.1807247,DLR
2013,2013-03-28,110576,Second-Hand,>125,"22 Heathfield Crescent, Heathfield View, Kildonan, Baile Ãtha Cliath 11, D11 K7F1, Ireland",53.3953657,-6.3209264,Fingal
2013,2013-06-10,321585,Second-Hand,>=38<125,"Seskin View Rd, Oldbawn, Dublin 24, Ireland",53.2813271,-6.352993,South Dublin
2013,2013-03-13,90820,Second-Hand,>=38<125,"23 Beverton Avenue, Ballisk Common, Donabate, Co. Dublin, K36 X952, Ireland",53.4902069,-6.1518217,Fingal
2013,2013-07-05,436123,New,>=38<125,"23 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-01-15,42774,Second-Hand,>=38<125,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2013,2013-10-01,132900,Second-Hand,>=38<125,"23 Heathfield Crescent, Heathfield Green, Kildonan, Dublin 11, D11 E4F1, Ireland",53.39532,-6.3215085,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"23 Phoenix Park Ave, Ashtown, Dublin, Ireland",53.3726971,-6.3403709,Fingal
2013,2013-08-27,181650,Second-Hand,>=38<125,"23 Red Arches Cl, The Coast, Dublin 13, D13 DA25, Ireland",53.4017046,-6.14214,Fingal
2013,2013-09-18,146255,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-01-04,146255,Second-Hand,>=38<125,"23 Slade Castle Ave, Moneyatta Commons, Saggart, Co. Dublin, D24 Y262, Ireland",53.2786326,-6.4460189,South Dublin
2013,2013-09-18,143112,Second-Hand,>125,"Rialto, Dublin, Ireland",53.3362675,-6.2970077,Dublin City
2013,2013-12-23,402654,Second-Hand,>=38<125,"Apartment 6, Castlepark Residence, Castle Park Rd, Sandycove, Dublin, Ireland",53.2842082,-6.1116757,DLR
2013,2013-07-03,418502,Second-Hand,<38,"24 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-05-02,730000,Second-Hand,>125,"24 Claremount, Cabinteely, Dublin 18, D18 F5K8, Ireland",53.2608431,-6.1669614,DLR
2013,2013-01-15,28847,Second-Hand,>=38<125,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Glenesky Square, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727901,-6.3380633,Fingal
2013,2013-11-18,233612,Second-Hand,>=38<125,"24 Peyton Ct, Rathcoole, Co. Dublin, D24 FD34, Ireland",53.277925,-6.4703237,South Dublin
2013,2013-03-05,211454,New,>125,"24 Stocking Well Row, Stocking Wood Heath, Rathfarnham, Dublin 16, D16 E2X5, Ireland",53.2729955,-6.3171618,South Dublin
2013,2013-11-13,156255,Second-Hand,>=38<125,"24 Hansted Rd, Adamstown, Lucan, Co. Dublin, K78 E735, Ireland",53.3364573,-6.4526834,South Dublin
2013,2013-07-16,106000,Second-Hand,<38,"Apartment 24, Apartment 4, Parson's Ct, Ballynakelly, An CaisleÃ¡n Nua, Co. Contae Bhaile Ãtha Cliath, Ireland",53.2965514,-6.4932389,South Dublin
2013,2013-07-30,246696,Second-Hand,>=38<125,"25 Beverton Gardens, Beaverstown, Donabate, Co. Dublin, Ireland",53.4906871,-6.158964,Fingal
2013,2013-07-04,418502,New,>125,"25 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-11-08,718061,Second-Hand,>125,"25 Claremount, Cabinteely, Dublin 18, D18 Y9P7, Ireland",53.2607661,-6.167085,DLR
2013,2013-01-15,27853,Second-Hand,>=38<125,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Millrace Court, Millrace Rd, Phoenix Park Racecourse, Dublin 15, Ireland",53.3726618,-6.3369619,Fingal
2013,2013-10-18,265000,New,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-06,176211,Second-Hand,>=38<125,"25 Red Arches Rd, The Coast, Dublin 13, D13 PD83, Ireland",53.4004732,-6.1399335,Fingal
2013,2013-11-06,149779,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-06-07,245000,Second-Hand,<38,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-10-03,110132,Second-Hand,>=38<125,"25 Stepaside Park, Sandyford, Dublin 18, D18 WA47, Ireland",53.2516882,-6.2094539,DLR
2013,2013-11-08,190300,Second-Hand,>=38<125,"26 Cedar Ave, Ridgewood, Swords, Co. Dublin, K67 X218, Ireland",53.4474695,-6.2449847,Fingal
2013,2013-12-18,319500,New,<38,"26 Cedar Grove, Fosterstown North, Swords, Co. Dublin, Ireland",53.4478478,-6.242912,Fingal
2013,2013-07-19,443669,Second-Hand,>=38<125,"26 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-12-23,414977,Second-Hand,>125,"26 Claremount, Cabinteely, Dublin 18, D18 P8H2, Ireland",53.2606297,-6.166757,DLR
2013,2013-08-09,273127,Second-Hand,>=38<125,"N Wall Quay, North Dock, Dublin, Ireland",53.3473601,-6.2368936,Dublin City
2013,2013-03-27,96476,New,>=38<125,"26 Parson's Ct, Ballynakelly, Co. Dublin, Ireland",53.2967274,-6.4939444,South Dublin
2013,2013-10-09,233480,Second-Hand,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-23,176991,Second-Hand,>=38<125,"26 Red Arches Park, The Coast, Dublin 13, D13 Y394, Ireland",53.4020128,-6.1410293,Fingal
2013,2013-06-20,162995,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-03-14,190000,Second-Hand,>=38<125,"Sanderling, Quay St, Townparks, Skerries, Co. Dublin, Ireland",53.5810704,-6.1105576,Fingal
2013,2013-10-01,127753,Second-Hand,>=38<125,"26 Stepaside Ln, Sandyford, Dublin, Ireland",53.2522368,-6.2144158,DLR
2013,2013-01-15,103800,Second-Hand,>=38<125,"15, Cruise Park Square, Cruise Park Dr, Tyrrelstown, Dublin 15, Ireland",53.4185054,-6.3945234,Fingal
2013,2013-08-02,131480,New,>=38<125,"27 Barnwell Cres, Hansfield, Dublin 15, D15 VRK0, Ireland",53.3922398,-6.4409724,Fingal
2013,2013-07-30,280000,New,>125,"27 Beverton Gardens, Beaverstown, Donabate, Co. Dublin, Ireland",53.4906871,-6.158964,Fingal
2013,2013-07-30,92511,Second-Hand,<38,"27 Bremore Pastures Dr, Flemingtown, Balbriggan, Co. Dublin, K32 Y018, Ireland",53.6117461,-6.2121863,Fingal
2013,2013-12-19,142731,Second-Hand,<38,"27 Cedar Ave, Ridgewood, Swords, Co. Dublin, K67 X299, Ireland",53.4474223,-6.245014,Fingal
2013,2013-05-28,418501,Second-Hand,>=38<125,"27 Claremont Ave, Honeypark, Dublin, Ireland",53.2827019,-6.1466374,DLR
2013,2013-12-16,215859,Second-Hand,<38,"27 Delvin Banks, Naul, Co. Dublin, K32 YX39, Ireland",53.5857572,-6.2870309,Fingal
2013,2013-07-30,148348,New,<38,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-10-03,246980,Second-Hand,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-18,78414,Second-Hand,<38,"27 Red Arches Cl, The Coast, Dublin 13, D13 N293, Ireland",53.4016524,-6.1422066,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-10-09,132158,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-09-24,184950,Second-Hand,<38,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2013,2013-06-26,136519,Second-Hand,>=38<125,"27 Barnwell Rd, Hansfield, Dublin 15, D15 F76C, Ireland",53.3908311,-6.442506,Fingal
2013,2013-09-30,154185,Second-Hand,>=38<125,"28 Creston Ave, Poppintree, Dublin 11, D11 YX43, Ireland",53.4070765,-6.2919692,Fingal
2013,2013-08-30,83700,Second-Hand,>125,"28 Newcastle Manor Square, Commons Little, Newcastle, Co. Dublin, D22 H275, Ireland",53.2981581,-6.4922791,South Dublin
2013,2013-06-27,93392,Second-Hand,>=38<125,"28 Parson's Ct, Ballynakelly, Co. Dublin, Ireland",53.2967274,-6.4939444,South Dublin
2013,2013-06-03,251101,Second-Hand,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-10-11,285000,Second-Hand,<38,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-09-25,128634,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-09-11,189950,Second-Hand,>=38<125,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2013,2013-11-28,110132,Second-Hand,>=38<125,"28 Stepaside Ln, Sandyford, Dublin, Ireland",53.2521723,-6.2144198,DLR
2013,2013-01-10,444934,Second-Hand,>125,"28 Brennanstown Ave, Brenanstown, Cabinteely, Co. Dublin, D18 WK66, Ireland",53.2568158,-6.1517641,DLR
2013,2013-10-11,220264,Second-Hand,>=38<125,"29 Beverton Gardens, Beaverstown, Donabate, Co. Dublin, Ireland",53.4906871,-6.158964,Fingal
2013,2013-01-22,246696,Second-Hand,>=38<125,"Booterstown Wood, Booterstown Ave, Merrion, Blackrock, Co. Dublin, Ireland",53.2992523,-6.204387,DLR
2013,2013-08-28,275000,Second-Hand,>=38<125,"29 Delvin Banks, Naul, Co. Dublin, K32 CP22, Ireland",53.585711,-6.287445,Fingal
2013,2013-10-07,157250,Second-Hand,>=38<125,"29 Honey Park, Dublin, Ireland",53.2786638,-6.1401988,DLR
2013,2013-12-20,8000,Second-Hand,>=38<125,"Millrace Rd, Pelletstown, Dublin, Ireland",53.3725245,-6.3354399,Fingal
2013,2013-08-08,290000,New,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-10-11,255507,Second-Hand,>=38<125,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2013,2013-10-22,145374,Second-Hand,>=38<125,"Brook Ln, Rush, Co. Dublin, Ireland",53.5251057,-6.102169,Fingal
2013,2013-05-21,234500,Second-Hand,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-11-15,240088,Second-Hand,>=38<125,"Fortfield Square, Terenure, Dublin 6W, Co. Dublin, Ireland",53.304153,-6.3027313,South Dublin
2013,2013-09-04,167356,Second-Hand,>125,"29 Hansted Way, Adamstown, Lucan, Co. Dublin, K78 RH73, Ireland",53.3369451,-6.450701,South Dublin
2013,2013-03-27,192000,Second-Hand,>=38<125,"Brook Ln, Rush, Co. Dublin, Ireland",53.5251057,-6.102169,Fingal
2013,2013-06-27,311000,Second-Hand,>=38<125,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2013,2013-01-11,500000,Second-Hand,>125,"Abbey Close, Loreto Terrace, Rathfarnham, Dublin 14, Ireland",53.2939931,-6.2794633,South Dublin
2013,2013-03-28,230000,Second-Hand,>=38<125,"3 Aubrey Grove, Shankill, Dublin 18, D18 R7F4, Ireland",53.2303683,-6.121246,DLR
2013,2013-03-22,427313,Second-Hand,>125,"Old Knocklyon Road, Knocklyon, Dublin, Ireland",53.2850792,-6.3293601,South Dublin
2013,2013-11-04,250000,New,>=38<125,"3 Beverton Dr, Ballisk Common, Donabate, Co. Dublin, K36 CH76, Ireland",53.4898668,-6.1579394,Fingal
2013,2013-06-07,70485,Second-Hand,>=38<125,"Bremore Lodge, Hamlet Ln, Bremore, Balbriggan, Co. Dublin, Ireland",53.6167497,-6.1941693,Fingal
2013,2013-09-20,255330,New,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-20,828195,Second-Hand,>=38<125,"3 Cairnbrook Ave., Dublin 18, D18 R578, Ireland",53.2459211,-6.1823972,DLR
2013,2013-10-30,172985,Second-Hand,<38,"3 Drogheda St, Balbriggan, Co. Dublin, Ireland",53.6102636,-6.184143,Fingal
2013,2013-02-21,293000,New,>=38<125,"Forest Rd, Swords, Co. Dublin, Ireland",53.4469416,-6.2382684,Fingal
2013,2013-11-08,190300,Second-Hand,>=38<125,"3 Cedar Grove, Ridgewood, Swords, Co. Dublin, K67 XE80, Ireland",53.4476162,-6.2425853,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"3 Cedarhurst Rd, Pelletstown, Dublin, Ireland",53.3718502,-6.3345594,Fingal
2013,2013-12-11,407929,Second-Hand,>125,"Cherangani, Old Navan Rd, Blanchardstown, Dublin 15, Ireland",53.3827033,-6.3652136,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Cloonlara Square, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3733658,-6.3375763,Fingal
2013,2013-01-15,32826,Second-Hand,>=38<125,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2013,2013-09-06,429075,Second-Hand,>125,"Knockree, Glenamuck Rd, Dublin 18, Ireland",53.2506438,-6.1774173,DLR
2013,2013-03-19,207048,Second-Hand,>=38<125,"Olcovar, Dublin Rd, Shankill, Dublin 18, Ireland",53.2270969,-6.1264758,DLR
2013,2013-10-03,224669,Second-Hand,>=38<125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-12-20,8000,Second-Hand,>=38<125,"3 Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, D15 CHX4, Ireland",53.3724396,-6.3400623,Fingal
2013,2013-10-22,202643,Second-Hand,>=38<125,"3 Red Arches Ave, The Coast, Dublin 13, D13 VE81, Ireland",53.4017197,-6.1431726,Fingal
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-12-20,220000,Second-Hand,>125,"3 Roselawn, Ballydowd, Lucan, Co. Dublin, K78 K0F6, Ireland",53.3591447,-6.4338513,South Dublin
2013,2013-12-05,293392,Second-Hand,>=38<125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-12-12,681056,Second-Hand,>=38<125,"3 Seamount Abbey, Malahide, Co. Dublin, K36 XV25, Ireland",53.4422825,-6.1491435,Fingal
2013,2013-04-12,315000,Second-Hand,>=38<125,"Killester, Co. Dublin, Ireland",53.3715595,-6.2026242,Dublin City
2013,2013-01-02,280000,New,>=38<125,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2013,2013-10-18,215000,Second-Hand,>=38<125,"Stocking Wood Dr, Dublin, Ireland",53.2718795,-6.317735,South Dublin
2013,2013-03-19,135000,Second-Hand,>=38<125,"2, Castlegate House, Adamstown Ave, Adamstown Castle, Lucan, Co. Dublin, Ireland",53.3375978,-6.4620437,South Dublin
2013,2013-12-05,362000,Second-Hand,>125,"3 Summerhill Parade, Glenageary, Dublin, A96 C7N3, Ireland",53.2889415,-6.1266419,DLR
2013,2013-12-20,8000,Second-Hand,>=38<125,"3 Surehaven Rd, Ashtown, Dublin, Ireland",53.3721139,-6.339869,Fingal
2013,2013-08-12,215859,New,>125,"Newcastle, Co. Dublin, Ireland",53.2998135,-6.5010237,South Dublin
2013,2013-08-27,290749,Second-Hand,>=38<125,"Doonsalla Dr, Kilbogget, Dublin, Ireland",53.262961,-6.1405327,DLR
2013,2013-03-08,255507,Second-Hand,>=38<125,"3 The Paddocks Dr, Adamstown, Lucan, Co. Dublin, K78 T286, Ireland",53.3476479,-6.4582904,South Dublin
2013,2013-12-20,339000,Second-Hand,>=38<125,"Starlings, Shanganagh Rd, Shankill, Dublin 18, Ireland",53.2362287,-6.1234319,DLR
2013,2013-10-10,696035,Second-Hand,>125,"White's Gate, White's Rd, Castleknock, Dublin 15, Ireland",53.3666338,-6.3539424,Fingal
2013,2013-06-13,233550,Second-Hand,>=38<125,"30 Brownsbarn Wood, Kingswood Cross, Dublin 22, D22 HC98, Ireland",53.2989261,-6.4214371,South Dublin
2013,2013-12-19,228633,Second-Hand,>=38<125,"Crosforge, Saggart, Co. Dublin, Ireland",53.2801107,-6.447508,South Dublin
2013,2013-01-15,28847,Second-Hand,>=38<125,"9, Cruise Park Hall, Cruise Park Walk, Tyrrelstown, Dublin 15, Ireland",53.4182983,-6.392487,Fingal
2013,2013-09-18,511013,Second-Hand,>125,"30 Fortfield Square, Terenure, Dublin 6W, Co. Dublin, D6W P638, Ireland",53.3044224,-6.3038565,South Dublin
2013,2013-12-11,111061,Second-Hand,>=38<125,"30 Heathfield Crescent, Heathfield View, Kildonan, Baile Ãtha Cliath 11, D11 V8P0, Ireland",53.395571,-6.3207634,Fingal
2013,2013-12-20,8000,New,>=38<125,"Millrace Court, Millrace Rd, Phoenix Park Racecourse, Dublin 15, Ireland",53.3726618,-6.3369619,Fingal
2013,2013-07-26,101035,Second-Hand,>=38<125,"30 Parson's Ct, Ballynakelly, Co. Dublin, Ireland",53.2967274,-6.4939444,South Dublin
2013,2013-02-04,257851,New,>125,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2013,2013-10-31,264601,New,<38,"30 Peyton Ct, Rathcoole, Co. Dublin, Ireland",53.2781772,-6.4715118,South Dublin
2013,2013-12-20,8000,Second-Hand,>=38<125,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2013,2013-09-05,137445,Second-Hand,>125,"Saggart Lodge Court, Garters Ln, Saggart, Co. Dublin, Ireland",53.2824391,-6.4404668,South Dublin
2013,2013-12-13,160000,Second-Hand,>=38<125,"30 Stepaside Ln, Stepaside Village, Dublin 18, D18 DD52, Ireland",53.2516013,-6.2146855,DLR
2013,2013-08-08,195000,Second-Hand,<38,"Brook Ln, Rush, Co. Dublin, Ireland",53.5251057,-6.102169,Fingal
2013,2013-09-05,162950,Second-Hand,>=38<125,"30 Hansted Way, Adamstown, Lucan, Co. Dublin, K78 R744, Ireland",53.3367402,-6.449389,South Dublin
2013,2013-09-04,167356,Second-Hand,>=38<125,"Newcastle Rd, Lucan, Co. Dublin, Ireland",53.3449908,-6.4516701,South Dublin
2013,2013-01-25,125110,Second-Hand,>=38<125,"31 Achill Square, Abbotstown, Dublin, Ireland",53.3923474,-6.3679439,Fingal
2013,2013-02-05,154185,Second-Hand,>=38<125,"31 Adamstown Ave, Lucan, Co. Dublin, Ireland",53.3373833,-6.4584605,South Dublin
2013,2013-09-03,213216,Second-Hand,>=38<125,"31 Beverton Gardens, Beaverstown, Donabate, Co. Dublin, Ireland",53.4906871,-6.158964,Fingal
2013,2013-08-20,280000,Second-Hand,>125,"31 Delvin Banks, Naul, Co. Dublin, K32 RD28, Ireland",53.5855301,-6.2877392,Fingal
