year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2016,17/11/2016,261000,New,,"Glenarm Square, St Joseph's Ave, Drumcondra, Dublin 9, Ireland",53.3655122,-6.257668,Dublin City
2016,17/06/2016,434000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 31 Saunders House, Duga Spencer, North Wall, Dublin 1, Ireland",53.3493461,-6.2379128,Dublin City
2013,26/04/2013,110132,New,greater than or equal to 38 sq metres and less than 125 sq metres,"10 Chapel Cres, Riverston Abbey, Dublin 7, D07 FD92, Ireland",53.3723296,-6.3106963,Dublin City
2015,10/09/2015,130000,New,,"12 Corduff Grove, Corduff, Dublin 15, D15 KP8K, Ireland",53.4002452,-6.3779344,Fingal
2012,22/08/2012,460000,New,,"8 Whitton Rd, Terenure, Dublin 6, D06 W882, Ireland",53.3124745,-6.2813992,Dublin City
2014,19/09/2014,142000,New,,"9 Spiddal Rd, Cherry Orchard, Dublin 10, D10 T923, Ireland",53.3395011,-6.3624456,Dublin City
2017,10/03/2017,361233,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ashfield Avenue, Rathingle, Co. Dublin, Ireland",53.4489414,-6.2510781,Fingal
2015,05/06/2015,320000,New,,"18 Charnwood Grove, Clonsilla, Dublin 15, D15 T0X6, Ireland",53.3872842,-6.4157442,Fingal
2012,20/04/2012,380000,New,,"4 Wheatfield Rd, Carrickhill, Portmarnock, Co. Dublin, D13 NF82, Ireland",53.4356025,-6.1330562,Fingal
2015,23/10/2015,422908,New,less than 38 sq metres,"24 Cabra Dr, Cabra East, Dublin 7, D07 XT04, Ireland",53.3593336,-6.2913039,Dublin City
2012,19/07/2012,179000,New,,"7 Brookdale Way, Hilltown, Swords, Co. Dublin, K67 Y9C5, Ireland",53.4534696,-6.2481523,Fingal
2014,09/05/2014,2400000,New,,"48 Wellington Rd, Dublin 4, D04 N1K8, Ireland",53.3294014,-6.240877,Dublin City
2012,27/07/2012,152422,New,greater than or equal to 38 sq metres and less than 125 sq metres,"515, Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.277902,-6.2175132,DLR
2016,04/11/2016,174900,New,,"Santry Park, Santry Demesne, Dublin 9, Co. Dublin, Ireland",53.4022301,-6.2475885,Fingal
2012,24/10/2012,144000,New,,"8 Willows Ct, Dublin, Ireland",53.3894431,-6.4148021,Fingal
2017,05/05/2017,726000,New,,"4 Upper Carysfort Ave, Stillorgan Park, Blackrock, Co. Dublin, A94 K1C5, Ireland",53.2910522,-6.1799868,DLR
2012,12/01/2012,485000,New,,"16C Park Ln, Dublin 4, D04 W522, Ireland",53.3254534,-6.2160389,Dublin City
2013,08/01/2013,402000,New,,"75 Dodder Rd Lower, Rathfarnham, Dublin 14, D14 WC03, Ireland",53.3043438,-6.2733352,South Dublin
2014,16/12/2014,191500,New,,"Apartment 35, Tandy Court, Spitalfields, Merchants Quay, Dublin 8, Ireland",53.3404899,-6.2751882,Dublin City
2016,03/03/2016,618500,New,,"28 Millview Lawns, Yellow Walls, Malahide, Co. Dublin, K36 X091, Ireland",53.4514456,-6.1765756,Fingal
2015,09/06/2015,205000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"12 Millrace Dr, Saggart, Co. Dublin, D24 RR66, Ireland",53.2807811,-6.4514393,South Dublin
2013,18/06/2013,215000,New,,"72 Shanboley Rd, Whitehall, Dublin 9, D09 E6P3, Ireland",53.3896996,-6.2366713,Dublin City
2012,12/12/2012,61526,New,,"Raheny, Co. Dublin, Ireland",53.3804065,-6.1750943,Dublin City
2013,16/09/2013,233000,New,,"3 St Colmcille's Ct, Swords, Co. Dublin, Ireland",53.457225,-6.2214863,Fingal
2014,18/08/2014,357000,New,,"15 Woodville Ave, Ballydowd, Lucan, Co. Dublin, K78 P7E5, Ireland",53.3575221,-6.4273332,South Dublin
2015,04/11/2015,255000,New,,"19 Turnapin Cottages, Turnapin Little, Dublin 17, D17 HW67, Ireland",53.4096345,-6.2321349,Fingal
2012,31/01/2012,75000,New,,"5 Westwood Ave, Finglas South, Dublin 11, D11 H7V2, Ireland",53.3838081,-6.3198748,Dublin City
2017,06/04/2017,462000,New,,"178 Grace Park Road, Clontarf, Dublin 9, D09 RK51, Ireland",53.3794617,-6.240176,Dublin City
2012,20/12/2012,197500,New,,"1A Auburn Ave, Glenageary, Dublin, A96 H6Y8, Ireland",53.2661916,-6.1407488,DLR
2014,07/10/2014,288528,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2016,22/10/2016,80000,New,,"72 Abbotstown Ave, Finglas West, Dublin 11, D11 E6N3, Ireland",53.388323,-6.3143109,Dublin City
2013,31/07/2013,220000,New,,"1 Parkhill Ct, Kilnamanagh, Dublin 24, D24 PA6N, Ireland",53.3011081,-6.3683387,South Dublin
2015,13/08/2015,235000,New,,"13 Boroimhe Beech, Fosterstown North, Swords, Co. Dublin, Ireland",53.4444019,-6.234398,Fingal
2014,19/11/2014,385000,New,,"Apartment 11, Brendan House, Brendan Rd, Dublin 4, Ireland",53.324787,-6.2368534,Dublin City
2014,31/01/2014,100000,New,,"The Strand, N Strand Rd, North Strand, Dublin 3, Ireland",53.3569494,-6.2427951,Dublin City
2015,24/07/2015,210000,New,,"13 Thornleigh Pl, Thornleigh, Swords, Co. Dublin, K67 H796, Ireland",53.4717515,-6.229946,Fingal
2015,08/06/2015,782000,New,,"4 Trimleston Gardens, Merrion, Blackrock, Co. Dublin, A94 A970, Ireland",53.3102286,-6.2030456,DLR
2014,01/04/2014,375000,New,,"Harbour Lodge, Harbour Square, Crofton Rd, DÃƒÂºn Laoghaire, Dublin, Ireland",53.2955936,-6.1374797,DLR
2016,03/05/2016,337000,New,,"96 Harcourt Green, Charlemont Street, Ireland",53.3315886,-6.2606188,Dublin City
2015,10/04/2015,247898,New,,"9, 7 S Circular Rd, Wood Quay, Dublin, Ireland",53.3324353,-6.2688332,Dublin City
2017,29/03/2017,434000,New,,"3 Croydon Terrace, Clontarf, Dublin 3, D03 K0N7, Ireland",53.3710347,-6.2375025,Dublin City
2014,23/04/2014,157000,New,,"87, Northwood House, Northwood Park, North Wood, Dublin 9, Ireland",53.4013443,-6.2588192,Fingal
2015,16/10/2015,221000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2016,09/03/2016,470000,New,,"13 Griffith Ave, Clontarf West, Dublin 9, D09 X9X4, Ireland",53.3688428,-6.2294029,Dublin City
2013,06/09/2013,140105,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2016,16/09/2016,207048,New,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Castleland Park View, Castleland, Balbriggan, Co. Dublin, K32 VE80, Ireland",53.5996153,-6.176845,Fingal
2012,01/06/2012,131159,New,,"S Lotts Rd, Dublin, Co. Dublin, Ireland",53.3391848,-6.2327352,Dublin City
2016,03/06/2016,208000,New,,"18 Inglewood Road, Clonsilla, Dublin 15, D15 EK6D, Ireland",53.3900455,-6.4101298,Fingal
2014,25/11/2014,441000,New,,"Woodpark, Ballinteer Ave, Ballinteer, Dublin 16, Ireland",53.2775863,-6.2467223,DLR
2016,04/11/2016,440000,New,,"82 Griffith Ct, Drumcondra, Dublin 3, D03 V2K6, Ireland",53.3691631,-6.2411696,Dublin City
2012,13/12/2012,122000,New,,"Kilmainham Square, Inchicore Rd, Inchicore, Dublin 8, Ireland",53.3425113,-6.3093144,Dublin City
2014,10/09/2014,290000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"27 Brandon Square, Dublin, Ireland",53.3922456,-6.3663619,Fingal
2014,22/10/2014,425000,New,,"83 Larkfield Gardens, Kimmage, Dublin 6W, Co. Dublin, D6W H022, Ireland",53.316807,-6.2903764,Dublin City
2015,14/01/2015,215000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,31/10/2015,277000,New,,"13 Bulfin Rd, Inchicore, Dublin 8, D08 Y3Y9, Ireland",53.3396183,-6.3092671,Dublin City
2014,11/12/2014,134500,New,,"Monkstown Manor, Monkstown Farm, DÃƒÂºn Laoghaire, Dublin, Ireland",53.2864051,-6.1567442,DLR
2013,02/10/2013,350000,New,,"Stillorgan Rd, Dublin, Ireland",53.3069905,-6.2136099,DLR
2015,12/11/2015,645000,New,,"17 Washington Park, Rathfarnham, Dublin 14, D14 KX23, Ireland",53.2947851,-6.3031182,South Dublin
2017,02/05/2017,500000,New,,"2 Cherryfield Ave Upper, The Orchard, Dublin 6, D06 K7N8, Ireland",53.3185465,-6.2471691,Dublin City
2014,17/11/2014,132501,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,16/06/2015,217000,New,,"12 St Cronan's View, Windmill Lands, Swords, Co. Dublin, K67 CH90, Ireland",53.4594659,-6.2403481,Fingal
2015,23/06/2015,542000,New,,"5 Wheatfield Rd, Carrickhill, Portmarnock, Co. Dublin, D13 HY83, Ireland",53.4357181,-6.1330512,Fingal
2016,08/02/2016,242290,New,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,26/01/2016,100000,New,,"1 Redesdale Rd, Mountmerrion, Mount Merrion, Co. Dublin, A94 V1F9, Ireland",53.2891194,-6.2155401,DLR
2014,10/02/2014,98625,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Waterfall Ave, Drumcondra, Dublin, Ireland",53.3661499,-6.2478381,Dublin City
2014,14/03/2014,280000,New,,"13 Broadfield Dr, Tootenhill, Rathcoole, Co. Dublin, D24 HF72, Ireland",53.2780633,-6.4842413,South Dublin
2013,24/05/2013,165000,New,,"332 Galtymore Rd, Crumlin, Dublin 12, D12 FC81, Ireland",53.3347581,-6.3090199,Dublin City
2014,18/12/2014,159000,New,,"Village Weir, Lower Main St, St. Edmondsbury, Lucan, Co. Dublin, Ireland",53.3592175,-6.4465321,South Dublin
2013,02/08/2013,132500,New,,"29 Carrow Rd, Crumlin, Dublin 12, D12 R678, Ireland",53.3327378,-6.3230425,Dublin City
2014,07/11/2014,248000,New,,"8 St Mochta's Chase, Clonsilla, Dublin 15, D15 K5N2, Ireland",53.3824213,-6.3984112,Fingal
2012,06/07/2012,336000,New,,"Brighton Square, Dublin, Ireland",53.3155025,-6.2802293,Dublin City
2015,21/05/2015,625000,New,,"111 Millview Lawns, Yellow Walls, Malahide, Co. Dublin, K36 N295, Ireland",53.4483504,-6.1781927,Fingal
2012,27/08/2012,160025,New,less than 38 sq metres,"Crosbie's Yard, 64 Ossory Rd, East Wall, Dublin, Ireland",53.3554387,-6.2411408,Dublin City
2016,20/05/2016,425000,New,,"Shanagarry, BÃƒÂ³thar Bhaile an Mhuilinn, Dublin 6, Ireland",53.3088793,-6.2495821,Dublin City
2015,17/11/2015,255000,New,,"The Bottle Works, Dermot O'Hurley Avenue, Dublin 4, Ireland",53.3405071,-6.2262763,Dublin City
2013,11/02/2013,130000,New,,"112 St Jarlath Rd, Cabra East, Dublin 7, D07 Y6T3, Ireland",53.3658036,-6.2885643,Dublin City
2016,24/06/2016,220000,New,,"1 Foxborough Cres, Balgaddy, Lucan, Co. Dublin, K78 K726, Ireland",53.3422101,-6.4237886,South Dublin
2014,26/05/2014,245000,New,,"7 Thornville Park, Donaghmede, Dublin 5, D05 XR86, Ireland",53.3871727,-6.1509199,Dublin City
2015,15/04/2015,273572,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,22/12/2014,183199,New,,"34 Ropewalk Pl, Dublin, Ireland",53.3424546,-6.2260376,Dublin City
2015,06/03/2015,610000,New,,"3 Tubbermore Rd, Dalkey, Co. Dublin, Ireland",53.2764426,-6.1016821,DLR
2016,06/09/2016,320000,New,,"Apartment 5, Swift Hall, Collegewood, Castleknock, Dublin 15, Ireland",53.3720781,-6.3706031,Fingal
2017,13/03/2017,160000,New,,"24 Marlfield Lawn, Kiltipper, Dublin 24, D24 DX51, Ireland",53.2705031,-6.3694741,South Dublin
2014,11/07/2014,79193,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2017,06/04/2017,755000,New,,"25 Carysfort Ave, Blackrock, Co. Dublin, A94 D9R9, Ireland",53.3000176,-6.1794115,DLR
2014,17/10/2014,285450,New,greater than 125 sq metres,"Brandon Square, Waterville, Blanchardstown, Co. Dublin, Ireland",53.3927045,-6.3660461,Fingal
2016,05/07/2016,413633,New,,"5 Drynam Rd, Commons East, Swords, Co. Dublin, Ireland",53.4519246,-6.2124782,Fingal
2012,12/10/2012,260000,New,,"95 Scholarstown Park, Ballyroan, Dublin 16, D16 A6F6, Ireland",53.2816003,-6.3107304,South Dublin
2013,10/01/2013,120000,New,,"46 Westbourne Green, Deansrath, Dublin 22, D22 N5V2, Ireland",53.321375,-6.4178326,South Dublin
2017,21/02/2017,273000,New,,"13 Donaghmede Park, Donaghmede, Dublin 13, D13 HN30, Ireland",53.3930577,-6.1581201,Dublin City
2016,17/05/2016,153000,New,,"20 Claddagh Rd, Cherry Orchard, Dublin 10, D10 TN34, Ireland",53.3411909,-6.3634054,Dublin City
2017,27/03/2017,380000,New,,"Marine Rd, DÃŒÂ¼n Laoghaire, Dun Laoghaire, Co. Dublin, Ireland",53.293897,-6.13367,DLR
2015,25/09/2015,135000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"6, The Ragstore, Millrace Ct, Saggart, Co. Dublin, Ireland",53.2798765,-6.4526109,South Dublin
2016,26/05/2016,1000000,New,,"1, 12 Harrington St, Saint Kevin's, Dublin 8, D08 HX08, Ireland",53.3323221,-6.2666611,Dublin City
2012,27/07/2012,192070,New,greater than or equal to 38 sq metres and less than 125 sq metres,"508, Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.277902,-6.2175132,DLR
2015,15/09/2015,500000,New,,"23 Bellevue Park, Blackrock, Co. Dublin, A94 Y927, Ireland",53.3113684,-6.2082757,DLR
2012,28/11/2012,82000,New,,"9 Rathmintin Cl, Jobstown, Dublin 24, D24 A9Y7, Ireland",53.2792366,-6.4069173,South Dublin
2014,07/10/2014,288528,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2016,11/01/2016,275000,New,,"16 Porter's Gate Ct, Clonsilla, Dublin 15, D15 DT7W, Ireland",53.3854723,-6.4227804,Fingal
2014,01/09/2014,166080,New,less than 38 sq metres,"150 Hampton Wood Ave, Hampton Wood, Dublin 11, Ireland",53.4052711,-6.2848449,Dublin City
2013,17/10/2013,700000,New,,"9 Beech Ct, Rocheshill, Killiney, Co. Dublin, A96 DP78, Ireland",53.2653291,-6.1331797,DLR
2014,23/05/2014,172500,New,,"79 Emmet Rd, Inchicore, Dublin 8, D08 N1F2, Ireland",53.340806,-6.313261,Dublin City
2013,19/12/2013,134116,New,,"2, Chapter House, Abbey Street Upper, North City, Dublin 1, Ireland",53.3474909,-6.2650296,Dublin City
2014,02/10/2014,510000,New,,"6, 133 Anglesea Rd, Dublin, Ireland",53.3202197,-6.2314215,Dublin City
2017,03/03/2017,308370,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Honeypark, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2804207,-6.143294,DLR
2014,23/06/2014,225000,New,,"12 Richmond St N, Drumcondra, Dublin 1, D01 E8P8, Ireland",53.3584984,-6.2501776,Dublin City
2016,03/02/2016,233000,New,,"107 River Valley Lawn, Forestfields, Swords, Co. Dublin, Ireland",53.4521033,-6.2317326,Fingal
2013,15/08/2013,90000,New,,"Apartment 3, Rosemount Court, Inchicore Rd, Inchicore, Dublin 8, Ireland",53.342689,-6.3120217,Dublin City
2015,17/12/2015,195000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"11 Hampton Wood Park, Hampton Wood, Dublin 11, D11 Y28E, Ireland",53.4058118,-6.287103,Dublin City
2016,27/05/2016,508000,New,,"4 Orwell Gardens, Newtown Little, Dublin 14, D14 HP62, Ireland",53.3057053,-6.2653365,DLR
2015,29/05/2015,190000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,05/01/2015,306000,New,,"147 Owen's Ave, Ceannt Fort, Mount Brown, Dublin 8, D08 FE8D, Ireland",53.3410115,-6.2969261,Dublin City
2015,25/08/2015,815000,New,,"62 Dunluce Rd, Clontarf, Dublin 3, D03 C959, Ireland",53.3709862,-6.1996686,Dublin City
2015,27/08/2015,550000,New,,"25 St Mobhi Rd, Botanic, Dublin 9, D09 H2X5, Ireland",53.3781865,-6.2655504,Dublin City
2012,18/12/2012,365000,New,,"222 Marina Village, Malahide, Co. Dublin, Ireland",53.4532865,-6.1548262,Fingal
2017,16/02/2017,350000,New,,"Steeven's James's, Steeven's Gate Apartments, James's St, Dublin 8, Ireland",53.3436094,-6.2905848,Dublin City
2014,17/12/2014,83361,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ashtown, Dublin, Ireland",53.3678093,-6.3181386,Dublin City
2013,09/12/2013,140969,New,greater than or equal to 38 sq metres and less than 125 sq metres,"5, Stepaside House, Stepaside Ln, Stepaside Village, Dublin 18, Ireland",53.2468133,-6.2154884,DLR
2016,22/07/2016,535000,New,,"7 Dargle Dr, Rathfarnham, Dublin 16, D16 EC60, Ireland",53.2854014,-6.2705098,DLR
2014,28/07/2014,82733,New,,"1 Beau Park Ave, Donaghmede, Dublin, Ireland",53.4023539,-6.1529721,Dublin City
2015,16/06/2015,163000,New,,"167 Rusheeney Grove, Rusheeney Village, Dublin 15, D15 X4E2, Ireland",53.3977025,-6.4224882,Fingal
2014,27/06/2014,1460000,New,,"39 Carysfort Ave, Blackrock, Co. Dublin, A94 C6P0, Ireland",53.2996394,-6.179796,DLR
2016,02/09/2016,440000,New,,"Apartment 1, The Lighthouse, The Crescent, Robswalls, Malahide, Co. Dublin, Ireland",53.4444758,-6.1310797,Fingal
2015,11/03/2015,267000,New,,"28 Cloyne Rd, Crumlin, Dublin 12, D12 E7Y5, Ireland",53.3185296,-6.2953203,Dublin City
2016,04/08/2016,280000,New,,"6, Littlewood, Belarmine Ave, Belarmine, Dublin 18, Ireland",53.258456,-6.2213235,DLR
2012,01/03/2012,310000,New,,"Harbour Square, Crofton Rd, DÃƒÂºn Laoghaire, Dublin, Ireland",53.2944933,-6.1358138,DLR
2017,13/04/2017,252000,New,,"57 Granitefield, DÃŒÂ¼n Laoghaire, Dublin, A96 F8R2, Ireland",53.2683273,-6.1412098,DLR
2015,22/10/2015,118000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2013,12/06/2013,420000,New,,"10 N Circular Rd, Arran Quay, Dublin 7, D07 CX4E, Ireland",53.3523217,-6.2974201,Dublin City
2016,15/09/2016,198000,New,,"Blackhall Square, SrÃƒÂ¡id an RÃƒÂ­ Thuaidh, Smithfield, Dublin 7, Ireland",53.3500838,-6.2805277,Dublin City
2015,08/04/2015,135250,New,,"Mountain View, Sundale Park, Jobstown, Dublin 24, Ireland",53.2818212,-6.4095869,South Dublin
2015,09/12/2015,285000,New,,"9 Crannagh Road, Rathfarnham, Dublin 14, D14 F860, Ireland",53.3010927,-6.2799878,South Dublin
2015,21/07/2015,341000,New,,"19 Beechdale Cres, Oldcourt, Dublin 24, D24 T928, Ireland",53.2700347,-6.3377829,South Dublin
2013,07/08/2013,270000,New,,"6 Corbawn Lawn, Shankill, Dublin 18, D18 F6P0, Ireland",53.2336925,-6.1148977,DLR
2017,17/01/2017,397500,New,,"5 Brookville Park, Malahide Rd, Beaumont, Dublin 5, D05 FH39, Ireland",53.3843013,-6.2037142,Dublin City
2012,09/03/2012,140925,New,,"Inchicore, Dublin, Ireland",53.3349744,-6.3320547,Dublin City
2012,12/12/2012,220000,New,,"Richmond Rd, Drumcondra South, Dublin, Co. Dublin, Ireland",53.3659397,-6.2481358,Dublin City
2014,08/09/2014,77000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2016,12/09/2016,710000,New,,"38 Collegewood, Castleknock, Dublin 15, D15 A6F5, Ireland",53.37264,-6.3688306,Fingal
2013,13/12/2013,246000,New,,"9 Montrose Ct, Beaumont, Dublin 5, D05 R761, Ireland",53.3856335,-6.2230359,Dublin City
2014,27/02/2014,168000,New,,"16 Warrenstown Way, Buzzardstown, Dublin 15, D15 E2N5, Ireland",53.4021898,-6.385713,Fingal
2015,01/10/2015,150000,New,,"45 Ashfield Rise, Tankardstown, Balbriggan, Co. Dublin, K32 TK30, Ireland",53.6145519,-6.195564,Fingal
2016,29/07/2016,525000,New,,"12 Cooldrinagh Ln, Cooldrinagh, Co. Dublin, Ireland",53.3576895,-6.4814862,South Dublin
2016,16/03/2016,115000,New,,"2 Parkhill Lawn, Kilnamanagh, Dublin 24, D24 Y9CK, Ireland",53.3024769,-6.3665813,South Dublin
2013,22/08/2013,145000,New,,"20 Ridgewood Square, Ridgewood, Swords, Co. Dublin, K67 Y298, Ireland",53.4470342,-6.2492357,Fingal
2016,25/11/2016,1010000,New,,"107 Georgian Village, Castleknock, Dublin 15, D15 NDW9, Ireland",53.3697842,-6.3585169,Fingal
2015,24/07/2015,525000,New,,"34 Woodley Park, Kilmacud, Dublin 14, D14 XA44, Ireland",53.2871177,-6.2229684,DLR
2012,04/12/2012,275000,New,,"Stillorgan Rd, Galloping Green North, Dublin, Ireland",53.2813863,-6.1921045,DLR
2014,20/10/2014,231000,New,,"34 Gulistan Cottages, Dublin 6, D06 N4C0, Ireland",53.3245913,-6.2628823,Dublin City
2016,20/06/2016,385000,New,,"31 Castle Lawns, Sandyford, Dublin 18, D18 XW20, Ireland",53.2610393,-6.2086422,DLR
2014,16/09/2014,395000,New,,"76 St Magdalen Terrace, Stella Gardens, Dublin 4, D04 V045, Ireland",53.3394158,-6.2254645,Dublin City
2014,06/05/2014,1650000,New,,"58 Palmerston Rd, Dublin 6, D06 K3V2, Ireland",53.3176639,-6.2586327,Dublin City
2015,07/10/2015,847500,New,,"11 Tivoli Terrace E, DÃƒÂºn Laoghaire, Dublin, A96 YX75, Ireland",53.2897878,-6.1395751,DLR
2017,13/04/2017,308370,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Honeypark, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2804207,-6.143294,DLR
2013,31/07/2013,220000,New,,"Poddle Park House, Kimmage Rd Lower, Kimmage, Dublin 6W, Co. Dublin, Ireland",53.3126376,-6.2981771,Dublin City
2015,30/10/2015,1595000,New,,"81 Tritonville Rd, Dublin 4, D04 XP86, Ireland",53.3344958,-6.2221346,Dublin City
2012,01/11/2012,132000,New,,"Apartment 87, The Belfry, Belarmine Ave, Belarmine, Dublin 18, Ireland",53.2608182,-6.2246101,DLR
2014,15/10/2014,195000,New,,"29 Finglas Pl, Finglas East, Dublin 11, D11 P3V8, Ireland",53.3859354,-6.2949442,Dublin City
2012,10/12/2012,207500,New,,"61 The Grove, Woodbrook Glen, Bray, Co. Dublin, A98 D4E8, Ireland",53.2129314,-6.1102979,DLR
2016,17/02/2016,141481,New,,"Elm Park Service Station, 196 Merrion Rd, Dublin 4, D04 Y8V0, Ireland",53.3137958,-6.2074132,Dublin City
2015,21/07/2015,235000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,18/12/2015,95000,New,,"119 Rialto Cottages, Rialto, Dublin 8, D08 VK5W, Ireland",53.3364582,-6.2975918,Dublin City
2015,21/12/2015,176211,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ridge Hall, BÃƒÂ³thar SheangÃƒÂ¡naÃƒÂ­, Glenageary, Ballybrack, Co. Dublin, Ireland",53.251536,-6.1238534,DLR
2015,27/10/2015,21000,New,,"15 Briarfield Rd, Donaghmede, Dublin 5, D05 FX23, Ireland",53.3868905,-6.1614649,Dublin City
2016,17/02/2016,125036,New,,"Elm Park Service Station, 196 Merrion Rd, Dublin 4, D04 Y8V0, Ireland",53.3137958,-6.2074132,Dublin City
2015,27/03/2015,200000,New,,"57 Prussia St, Stoneybatter, Dublin 7, D07 W9P7, Ireland",53.3557595,-6.2879172,Dublin City
2015,23/11/2015,86666,New,,"14-19 Orchard Square, Farranboley, Clonskeagh, Co. Dublin, Ireland",53.3062439,-6.2396653,DLR
2012,01/12/2012,970000,New,,"1A Albert Rd Lower, Glenageary, Dublin, A96 A3T9, Ireland",53.2854277,-6.1192077,DLR
2015,12/11/2015,293000,New,,"13 Shanard Rd, Whitehall, Dublin 9, D09 F2D0, Ireland",53.3906133,-6.2554365,Dublin City
2014,31/03/2014,565000,New,,"39 Shanganagh Vale, Dublin, Ireland",53.2514003,-6.1398964,DLR
2014,30/08/2014,420000,New,,"22 Blackthorn Green, Blackthorn, Dublin 16, D16 FX97, Ireland",53.2754867,-6.2260888,DLR
2014,08/09/2014,358975,New,greater than or equal to 38 sq metres and less than 125 sq metres,"George's Pl, DÃƒÂºn Laoghaire, Dublin, Ireland",53.294986,-6.1399599,DLR
2014,27/11/2014,1350000,New,,"34 Rathdown Park, Terenure, Dublin 6W, Co. Dublin, D6W AP22, Ireland",53.3056727,-6.2857733,Dublin City
2016,27/07/2016,195000,New,,"14 Westbourne Dr, Deansrath, Dublin 22, D22 C5T8, Ireland",53.3227116,-6.4197207,South Dublin
2012,04/05/2012,295000,New,,"24, Woodview, Mount Merrion Ave, Blackrock, Co. Dublin, Ireland",53.2998605,-6.1882335,DLR
2015,14/08/2015,540000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"163 Castlemoyne, Snugborough, Dublin, Ireland",53.4102203,-6.1666151,Fingal
2016,28/11/2016,269000,New,,"13 Latchford Green, Castaheany, Clonee, Co. Dublin, D15 W3K1, Ireland",53.397756,-6.4330146,Fingal
2014,07/10/2014,327329,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2015,03/09/2015,279500,New,,"60 Woodview, Lucan, Co. Dublin, K78 A3H3, Ireland",53.3547094,-6.4617086,South Dublin
2017,12/01/2017,150000,New,,"3 Charlemont St, Saint Kevin's, Dublin 2, Ireland",53.3325058,-6.263356,Dublin City
2015,23/11/2015,250000,New,,"28 Ballintyre Square, Ballinteer Ave, Stillorgan, DÃƒÂºn Laoghaire, Co. Dublin, Ireland",53.273958,-6.255866,DLR
2014,17/07/2014,410000,New,,"Wilfield House, Sandymount Ave, Dublin 4, Ireland",53.3288157,-6.2185662,Dublin City
2013,28/02/2013,487500,New,,"13 Hillcourt Rd, Dublin, Ireland",53.2754959,-6.1289857,DLR
2015,09/01/2015,219000,New,,"20 Seafield Ct, Rush, Co. Dublin, K56 VH27, Ireland",53.5225905,-6.0847884,Fingal
2014,02/05/2014,340000,New,,"12 Brookwood Cres, Harmonstown, Dublin 5, D05 Y407, Ireland",53.3804538,-6.1933184,Dublin City
2014,10/02/2014,99915,New,greater than or equal to 38 sq metres and less than 125 sq metres,"34, The Garden House, Waterfall Ave, Fairview, Dublin 3, Ireland",53.3666241,-6.2481642,Dublin City
2016,14/12/2016,281000,New,,"Citywest, Westbrook Lawns, Gibbons, Dublin, Co. Dublin, Ireland",53.277158,-6.4188231,South Dublin
2016,14/09/2016,277532,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
2016,04/11/2016,295000,New,,"Parkview, Robswalls, Malahide, Co. Dublin, Ireland",53.4441266,-6.1357762,Fingal
