year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2016,26/10/2016,315000,S,,"1 Castleknock Brook, Blanchardstown, Dublin 15, D15 AE67, Ireland",53.3795666,-6.3686787,Fingal
2016,16/08/2016,736000,S,,"1, Castleknock Rd, Castleknock, Dublin 15, Ireland",53.3711773,-6.3540486,Fingal
2016,27/09/2016,563876.65,S,greater than or equal to 125 sq metres,"1 Castleknock Dr, Blanchardstown, Dublin 15, D15 Y159, Ireland",53.3801235,-6.3769079,Fingal
2016,21/07/2016,207048,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Castleland Park View, Castleland, Balbriggan, Co. Dublin, K32 CK82, Ireland",53.5996729,-6.1769894,Fingal
2016,11/02/2016,272500,S,,"1 Castleview Cres, Broadmeadow, Swords, Co. Dublin, K67 HR29, Ireland",53.4715168,-6.237125,Fingal
2016,13/06/2016,120000,S,,"1 Cedar Brook Pl, Cherry Orchard, Dublin, Ireland",53.3371793,-6.3800531,Dublin City
2016,03/03/2016,215000,S,,"Apartment 12, Century Court, George's Street Upper, Dún Laoghaire, Dublin, Ireland",53.2918911,-6.1335495,Dn Laoghaire-Rathdown
2016,09/09/2016,287000,S,,"1 Chanel Grove, Kilmore, Dublin 5, D05 X048, Ireland",53.3892484,-6.2016793,Dublin City
2016,02/06/2016,182345.83,S,,"1 Chapelton, Hollystown, Dublin 15, D15 V207, Ireland",53.4352272,-6.379751,Fingal
2016,12/07/2016,99157.72,S,,"1, Ulster Terrace, Charlemont Parade, Ballybough, Dublin 3, Ireland",53.3575067,-6.2454326,Dublin City
2016,19/10/2016,525000,N,,"1 Cherry Park, Carpenterstown, Dublin 15, D15 YP2D, Ireland",53.3759975,-6.3899337,Fingal
2016,12/01/2016,940000,N,,"1 Chesterfield Cl, Ashtown, Dublin 15, D15 HDP2, Ireland",53.3715283,-6.343494,Fingal
2016,06/01/2016,550000,S,,"1 Chestnut Park, Westminster Park, Dublin 18, D18 X9F6, Ireland",53.274111,-6.1782289,Dn Laoghaire-Rathdown
2016,07/04/2016,193516,S,,"City Square, Gloucester St S, Dublin 2, Ireland",53.3461183,-6.249453,Dublin City
2016,02/12/2016,320000,S,,"1 Clonmellon Grove, Grange, Dublin 13, D13 Y2P9, Ireland",53.3975073,-6.1719104,Dublin City
2016,12/05/2016,326500,N,,"1 Clonsilla Park, Blanchardstown, Dublin 15, D15 ER8H, Ireland",53.3872055,-6.3828753,Fingal
2016,01/07/2016,105000,S,,"1 Cloonmore Dr, Jobstown, Dublin 24, D24 T6XF, Ireland",53.2795139,-6.4021934,South Dublin
2016,31/08/2016,18150000,S,,"1 Coldcut Cres, Coldcut, Dublin 22, Ireland",53.3466949,-6.3846593,South Dublin
2016,21/11/2016,295000,S,,"1 Convent Rd, Dún Laoghaire, Dublin, A96 TF21, Ireland",53.2913382,-6.138799,Dn Laoghaire-Rathdown
2016,31/03/2016,1250000,S,,"1 Cremore Park, Finglas East, Dublin 11, D11 EK00, Ireland",53.3771145,-6.2727765,Dublin City
2016,02/12/2016,594713.65,S,greater than or equal to 125 sq metres,"1 Carnegie Dr, Honeypark, Dublin, Ireland",53.2816317,-6.1434331,Dn Laoghaire-Rathdown
2016,23/03/2016,414097,N,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Clonturk Gardens, Drumcondra, Dublin 9, D09 A4X7, Ireland",53.3692412,-6.2503581,Dublin City
2016,17/10/2016,385000,N,,"1 Dalcassian Downs, Cabra East, Dublin 11, D11 R3K7, Ireland",53.366696,-6.2725041,Dublin City
2016,01/03/2016,495000,N,,"1 Dale Dr, Stillorgan, Dublin, A94 TX07, Ireland",53.28887,-6.2122802,Dn Laoghaire-Rathdown
2016,08/03/2016,315000,N,,"1 Daletree Cl, Ballycullen, Dublin 24, D24 X8W9, Ireland",53.2727003,-6.3362844,South Dublin
2016,21/11/2016,563877,N,greater than or equal to 125 sq metres,"Railway Ave, Burrow, Dublin, Ireland",53.3914798,-6.1206316,Fingal
2016,07/11/2016,4.00E+05,N,,"1 Del Val Ct, Bayside, Dublin 13, D13 X6P2, Ireland",53.3867435,-6.1409397,Fingal
2016,21/10/2016,305000,S,,"1 Dun Emer Park, Lusk, Co. Dublin, K45 XD56, Ireland",53.5250247,-6.1772463,Fingal
2016,23/02/2016,530000,S,,"1 Dungar Terrace, Dún Laoghaire, Dublin, A96 CY90, Ireland",53.2911804,-6.1345858,Dn Laoghaire-Rathdown
2016,30/11/2016,225000,S,,"Dunston Court, Coach Rd, Balrothery, Co. Dublin, Ireland",53.587226,-6.1877366,Fingal
2016,23/06/2016,160000,S,,"1 Durrow Rd, Crumlin, Dublin 12, D12 A9K5, Ireland",53.3208353,-6.2997546,Dublin City
2016,11/07/2016,306167,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Dalriada Ct, Ballycullen, Dublin 16, D16 N274, Ireland",53.2719784,-6.3281598,South Dublin
2016,04/11/2016,317181,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Dalriada Ct, Ballycullen, Dublin 16, D16 N274, Ireland",53.2719784,-6.3281598,South Dublin
2016,23/09/2016,385015.55,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Castleknock Ave, Blanchardstown, Dublin 15, D15 DC04, Ireland",53.3788895,-6.3712377,Fingal
2016,17/10/2016,374450,S,greater than or equal to 38 sq metres and less than 125 sq metres,"Diswellstown Rd, Carpenterstown, Dublin, Ireland",53.3702678,-6.3842596,Fingal
2016,22/02/2016,484581.5,S,greater than 125 sq metres,"Diswellstown Rd, Carpenterstown, Dublin, Ireland",53.3702678,-6.3842596,Fingal
2016,12/12/2016,301762,S,greater than or equal to 38 sq metres and less than 125 sq metres,"Oldcourt Rd, Oldcourt, Dublin, Ireland",53.2700459,-6.3415907,South Dublin
2016,08/12/2016,367500,S,,"Eagle Terrace, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland",53.2891215,-6.2427433,Dn Laoghaire-Rathdown
2016,29/02/2016,255000,S,,"Elgin Mews, Pembroke Ln, Dublin 4, Ireland",53.3309108,-6.2359174,Dublin City
2016,07/04/2016,150000,S,,"1 Emmet St, Harold's Cross, Dublin 6, D06 ET65, Ireland",53.3275479,-6.2756948,Dublin City
2016,02/08/2016,114000,S,,"1 Enaville Ave, North Strand, Dublin 3, D03 HE18, Ireland",53.3600105,-6.240933,Dublin City
2016,18/08/2016,6.00E+05,S,,"Fairfield Court, Newbridge Ave, Dublin 4, Ireland",53.3343583,-6.2244021,Dublin City
2016,19/10/2016,420000,N,,"1 Fernhill Park, Whitehall, Dublin 12, D12 AT80, Ireland",53.3074858,-6.3248981,South Dublin
2016,27/07/2016,225000,N,,"1 Fernleigh Dr, Carpenterstown, Dublin 15, D15 E8X4, Ireland",53.3744556,-6.404045,Fingal
2016,08/09/2016,307000,S,,"1 Fforster Row, Ballydowd Manor, Lucan, Co. Dublin, K78 YW77, Ireland",53.3506484,-6.42485,South Dublin
2016,19/05/2016,285000,S,,"1 Fitzgerald Park, Dún Laoghaire, Dublin, A96 KW93, Ireland",53.2855916,-6.146727,Dn Laoghaire-Rathdown
2016,19/12/2016,265000,S,,"1 Forest Cl, Kingswood, Dublin 24, D24 PF8H, Ireland",53.3085137,-6.3633035,South Dublin
2016,04/02/2016,472500,S,,"1 Fortview Ave, Clontarf East, Dublin 3, D03 NY26, Ireland",53.3585771,-6.1928009,Dublin City
2016,24/06/2016,220000,N,,"1 Foxborough Cres, Balgaddy, Lucan, Co. Dublin, K78 K726, Ireland",53.3422101,-6.4237886,South Dublin
2016,01/06/2016,290000,S,,"1 Foxhill Green, Ayrfield, Dublin 13, D13 N6W0, Ireland",53.3962171,-6.1746044,Dublin City
2016,23/11/2016,630000,S,,"1 Foxrock Ct, Deansgrange, Dublin 18, D18 K7Y3, Ireland",53.275051,-6.1735446,Dn Laoghaire-Rathdown
2016,10/10/2016,890000,S,,"1 Frankfort Ct, Churchtown Lower, Dublin 14, D14 V978, Ireland",53.2973146,-6.2488763,Dn Laoghaire-Rathdown
